file	F	P	R	F.tag	P.tag	R.tag	TP	FP	FN	TP.tag	FP.tag	FN.tag
20120106_www.ntv.ru_9cd271d26e479370e5f13dc6a17e8e1e5ad76baef843f2d041f83cef	3.24	1.66	64.56	28.57	50.00	20.00	102	6035	56	1	1	4
20120106_newsru.co.il_563f6804e34cfc95a8b4fe9b134a0f9a496663a67f010ba3441a3580	19.70	11.05	90.80	66.67	70.00	63.64	306	2464	31	7	3	4
20111128_globalist.org.ua_5be549e96570e486891bf881eacbfddb2d6908f251c2d23bffe7e213	14.92	8.13	90.30	83.33	100.00	71.43	270	3051	29	5	0	2
20120117_www.ng.ru_9bf1d60cde49a368b4bc14dce2321eb37e63936df6079681d3dc661a	10.54	5.59	91.95	40.00	33.33	50.00	137	2314	12	1	2	1
20120106_www.ria.ru_ac49a3dbffee82ee7e279128b85cbeabaa404a678b12eac5e2fdcd26	7.56	3.97	78.06	20.51	13.79	40.00	242	5854	68	4	25	6
20120117_glavnoe.ua_41ac28886c5ea26376f4973656130c09bed726a1699f756516c4d3d0	7.36	3.85	86.53	4.65	2.94	11.11	167	4176	26	1	33	8
20120117_www.belnovosti.ru_d8dccb6a4fd4add76ec4356a85d54cd8edbd802b4fa7b563cd6b200d	17.07	9.39	93.60	63.16	50.00	85.71	161	1553	11	6	6	1
20120106_rus.delfi.ee_42f389d95f6d25a7104c706211b7df6a271bd42230d318a6a97fff70	9.66	5.10	91.15	60.00	60.00	60.00	175	3257	17	3	2	2
20111128_news.bcm.ru_612395c1206be9b438b4eb493abe4b9c4b436263f490185758c3073e	12.86	6.94	87.79	0.00	0.00	0.00	151	2026	21	0	0	5
20120117_www.isra.com_64bebeefa3bee1910ff84ab10ad7bbf33a6710618005775b7dff86ad	15.53	8.56	83.52	18.18	33.33	12.50	147	1570	29	1	2	7
20120106_rus.ruvr.ru_d88e33bdaa62f7aaccef077a0fef801ebca3ce7b150fb2bfae74faaf	5.45	2.81	86.70	0.00	0.00	0.00	202	6980	31	0	26	5
20120106_tengrinews.kz_ed77af7b4de973f4ac7f4470fbb98c2acab3723cfd23c5dc9349255b	4.24	2.18	84.73	33.33	100.00	20.00	111	4992	20	1	0	4
20120106_www.newsru.com_95fc96ababf91e7cfac75e20e8d3a074f3237ae538209f9d22d99eea	21.34	12.04	93.80	68.75	57.89	84.62	499	3646	33	11	8	2
20120106_saratov.kp.ru_b75c2de73f16547855914744f1c2f986075e0e98e1462b36cb68bb39	4.98	2.57	82.42	10.53	5.80	57.14	286	10855	61	4	65	3
20120117_www.amic.ru_eb2e69ba48065b9615fb25041258937cf0f5c3b61af7242a722286e3	6.53	3.39	88.17	12.50	8.33	25.00	164	4674	22	1	11	3
20120106_top.rbc.ru_33a7b32079a929ba92132315cd0c3e5ec1c15ebf88b3db82697fd583	5.67	2.94	79.12	66.67	54.55	85.71	144	4753	38	6	5	1
20111128_cxid.info_8457bff189418435d7f0412b105092467e24d4bc22c56c5f787cd65d	12.24	6.63	79.75	72.73	66.67	80.00	126	1774	32	4	2	1
20120106_polit.ru_7a6bdb692f9769ce270ebf54258f7a3ebe7eb571647b99f40ebcf94a	20.20	11.33	93.10	92.31	100.00	85.71	391	3060	29	6	0	1
20120106_www.nr2.ru_e4d7196ecdc3760ad5e14a283aedbc93f81a0f9ef0097b18d3bdd5ef	7.36	3.84	86.75	12.12	6.56	80.00	144	3603	22	4	57	1
20120106_www.regnum.ru_53f63cd23e619328bb173399e25f9e85969eabb6e3a0ea8dc56b3431	5.36	2.85	45.69	18.18	16.67	20.00	106	3617	126	2	10	8
20111128_www.likar.info_33b13a3a8fdf43147153ab6bdc9299502cc39aa92f14d4e01e55dc50	2.10	1.08	41.35	0.00	0.00	0.00	43	3946	61	0	1	4
20120106_www.nr2.ru_71e3ea912507bd41bba2cc41352cfafa45e1641fe1347594a3ed38df	2.34	1.24	20.28	0.00	0.00	0.00	44	3500	173	0	62	4
20111128_www.argumenti.ru_3856c6cacc27b32a352e85762bcfbc18a151c60fcfab034c8b6de39c	2.84	1.45	68.37	26.67	20.00	40.00	67	4546	31	2	8	3
20120106_rus.ruvr.ru_cabf961cc2bc8a3b1ec2bb8b3b6a8bb358c674a4d0e74beb37bfe536	9.65	5.11	87.90	0.00	0.00	0.00	385	7156	53	0	26	8
20111209_www.regnum.ru_5bc9ac4324d46c89b7a9fa7a32794ca6e21dcf231fc2962b9e4a938b	7.35	3.87	73.60	47.06	36.36	66.67	145	3602	52	4	7	2
20111209_www.regnum.ru_390fcad04260783ea96a5bed16a9f654777fee12ee6f1ce243163e31	7.16	3.74	86.55	15.38	10.00	33.33	148	3814	23	1	9	2
20120106_4geo.ru_da79c1f1b11cb8e4ecac8702ab9f754c2213abfa4b5b055b5fffb5a3	4.32	2.24	57.65	0.00	0.00	0.00	49	2135	36	0	2	3
20111128_www.argumenti.ru_d2d7845efedd98f5e11c23fb1c7d10bdb66f7b3002b2bcdddf040508	5.61	2.91	76.27	25.00	20.00	33.33	135	4500	42	2	8	4
20120117_www.argumenti.ru_da9cf21b1564b946eb14c4f6762c84c0daa3e93c341db2c1da63770e	3.39	1.73	74.49	14.29	11.11	20.00	73	4137	25	1	8	4
20120117_nversia.ru_125174415f4dd2156e09b2cce81d33116d051545290dd92cb9ad8940	2.78	1.41	92.16	66.67	60.00	75.00	141	9842	12	3	2	1
20120106_www.ria.ru_aba670002d5a45afa30f60f4e8dc663cbf7a2d26da9a70cdbbde7fae	3.32	1.70	80.34	19.35	11.11	75.00	94	5448	23	3	24	1
20120106_www.newsru.com_0f92b104917d16ba580468dc27ade9e65dd091e57a3c840b4852d816	13.75	7.42	93.23	72.73	61.54	88.89	289	3605	21	8	5	1
20120106_obkom.net.ua_5fad92a456b3cb06c5cd98a71dca892d6cf4301c6a058cc69f6e55d6	14.20	7.77	82.56	0.00	0.00	0.00	161	1911	34	0	0	7
20120106_www.ria.ru_7f29ab13be7012fa4d0697b37842464f5fab21a186d722cb6178d251	9.56	5.05	88.83	33.33	22.58	63.64	334	6278	42	7	24	4
20120106_www.rzn.info_dfa9de2dad8922187b79eca288b190f143d3a1fed26e0db8afd3db94	9.87	5.22	89.18	57.14	44.44	80.00	206	3738	25	4	5	1
20120106_rus.ruvr.ru_728f3d8ec0e6248172f881c63434592641f72a6d72d155c8e7e723f0	11.47	6.16	83.88	0.00	0.00	0.00	463	7056	89	0	26	16
20120106_www.mk.ru_925812eec2e8ead92b3d2d9769cf9f4cc3cf36c01542afcab76ff2bc	4.35	2.23	88.44	28.57	17.65	75.00	153	6704	20	3	14	1
20111128_www.argumenti.ru_be21cce9cc0c17a4811702603ad0cb82afcbdd32fe0d26093575449e	14.77	8.08	85.62	17.39	15.38	20.00	399	4538	67	2	11	8
20120106_www.19rus.info_0e04f91eba72b04f9b8e7c477e0ca01e2c1538aa21a4d184dc610e1f	9.50	5.06	77.22	0.00	0.00	0.00	122	2289	36	0	29	7
20120106_www.ria.ru_ae4b12e2d98ecf9ee39967c98157dab4bb0c79842d33006d588e12e1	6.04	3.19	58.21	30.77	20.00	66.67	195	5922	140	6	24	3
20120106_www.newsru.com_a16c69df4c571a188b4af39ff04d6dbc337cec15c51046b5cbeb91e3	24.76	14.31	91.86	66.67	80.00	57.14	553	3311	49	8	2	6
20120106_www.newsru.com_27fa8d3c7c979528c4b0eb4c04d88a4ef4e37642f27a347dc19e4130	45.20	29.59	95.69	80.95	79.07	82.93	1465	3486	66	34	9	7
20120106_www.regnum.ru_5ea350ca1731a56c9ec962530657c5a888a6b093b716e73ff9716bc2	6.72	3.57	56.90	20.00	18.18	22.22	136	3670	103	2	9	7
20120106_eco.ria.ru_4b866e458a65a8794d13e57bb8bb0a8d579f431df28c2d5697c65b21	7.50	3.92	85.61	35.00	22.58	77.78	226	5535	38	7	24	2
20120117_ura.dn.ua_4737640aa688991a3c0162213748af869eef11a9662ec38fb0b6e057	21.45	12.10	94.50	70.00	58.33	87.50	292	2121	17	7	5	1
20120106_informpskov.ru_5570171e07dc222858be5bc0f2e630e5532d4c43e3a24eb461c2b758	2.23	1.13	84.29	26.09	15.79	75.00	118	10335	22	3	16	1
20111209_glavcom.ua_da7ef7f7afd4283aa29b892498ada013ab33c6c87acc1d7c3662d9cc	8.63	4.55	84.24	42.86	33.33	60.00	155	3252	29	3	6	2
20120117_www.bel.ru_ee4c7876ee4f411e379e682ce60a5b669f7495edb7490a6f0c544e01	22.36	12.72	92.54	55.56	45.45	71.43	211	1448	17	5	6	2
20111128_www.medicusamicus.com_9e7f4aabccca4d02b620513399601bbb5572b04262ec078f810fd1df	35.21	21.55	96.19	88.89	100.00	80.00	454	1653	18	4	0	1
20120106_www.regnum.ru_b1d108a915c7e9f07f25f4388ae14f3fd60ebc499f71c5ccdba8f0be	8.89	4.70	81.57	40.00	33.33	50.00	177	3588	40	3	6	3
20120106_www.regnum.ru_023688a04c014bd6acf99b302eb738313df62a9496f5ee5f6bcabbbe	7.28	3.80	87.73	40.00	30.00	60.00	143	3624	20	3	7	2
20111128_top.rbc.ru_780223131eb3c6a04c95f782525de8c94814bfcd61e1a34d7d10cb31	9.38	4.93	94.09	80.00	80.00	80.00	239	4605	15	4	1	1
20120117_vechirka.kiev.ua_5e96086a62e756565a43ef700524f872888b149b8264cbd095605678	9.91	5.33	71.43	16.67	11.11	33.33	45	800	18	1	8	2
20120106_rus.ruvr.ru_7af3c3015646058a6271387cf6ceadd752248627dc6beafd18873a10	3.89	1.99	81.82	6.45	3.85	20.00	144	7075	32	1	25	4
20111128_www.ukrkonditer.kiev.ua_289093b207c36db1b5210506878a1ccf4fca6fbc7c5bd711f0173c1d	13.23	7.16	87.64	58.33	43.75	87.50	156	2024	22	7	9	1
20111128_www.pravda.ru_7ce5bfa2c3730b163a4c77382ede7c3303c2ea0228e0d74a8d7fa52f	13.01	7.08	80.82	0.00	0.00	0.00	257	3375	61	0	2	10
20120106_www.ntv.ru_902972a735c13e28e92e7b5780c450ba7f201e52780f41be74f0498d	10.16	5.49	68.32	0.00	0.00	0.00	358	6164	166	0	2	14
20120106_news.liga.net_bea4e3c07b0e369b410c4bce2657ccd027df9595b1640b320a8a870a	6.81	3.57	73.18	0.00	0.00	0.00	191	5156	70	0	0	10
20120106_www.nr2.ru_e8a7ab045ab0d623fb358028b6ffa3f30c521db5617b48fa30a13465	38.26	24.88	82.73	8.85	5.95	17.24	1231	3716	257	5	79	24
20120117_ivona.bigmir.net_fc26ebb4ff41057ed53e182316e70ff8422b166dd4e1f88488d94ece	4.99	2.57	85.57	36.36	100.00	22.22	172	6515	29	2	0	7
20120117_aifudm.net_5424ed1a898d3559a44c4b3fba83f978f0bb01e02faebaf4eaf9e2bf	12.80	6.93	82.83	32.00	21.05	66.67	164	2201	34	4	15	2
20111209_www.regnum.ru_39dbf385c056f5fac5095193a66768a641ffa44532cc29c5dca7ec0e	10.14	5.41	80.31	42.86	33.33	60.00	204	3567	50	3	6	2
20120106_inopressa.ru_5347f152e35fa50bdc5c7b71e91fdcab0ee924e147b6a77e00c4ab2f	5.38	2.80	68.89	44.44	50.00	40.00	62	2154	28	2	2	3
20111128_www.ca-news.org_efd1aaa1a79fbba3879315af1ca0a8354a00af3df26ca2323da8e789	13.12	7.09	87.39	85.71	85.71	85.71	201	2632	29	6	1	1
20120106_rus.ruvr.ru_b8c034fcc558534bd6db057a46ab31c5aaaa9f123e0c60e2368e4447	2.22	1.13	80.81	6.90	3.85	33.33	80	7031	19	1	25	2
20120106_news.samaratoday.ru_9474d4030e8ba3d2a943aa15a4628d64659de2b6780c74d911cbe458	9.32	4.92	88.98	0.00	0.00	0.00	226	4371	28	0	0	6
20120117_www.aif.ua_ba56626e454701098f0c2d7c287ba60b5e027dcff50189015b444379	6.91	3.59	90.09	3.17	1.82	12.50	209	5608	23	1	54	7
20120106_ivona.bigmir.net_e2b3b52c46918b33a21f0c2c6fd7c14df124641ec7962d2508567d89	5.78	3.00	79.11	0.00	0.00	0.00	178	5752	47	0	1	9
20120106_www.ria.ru_65d3cd8c47d4a2f9c4fdec98d51f7ad610295f9300072b909371a346	5.99	3.11	84.68	27.03	17.24	62.50	199	6209	36	5	24	3
20120106_www.health-ua.org_8ea8618c460350ff3b44f5a4ee2e0e1add6370e519925d6422189e90	18.04	10.36	69.62	59.26	57.14	61.54	259	2241	113	8	6	5
20120117_medicina.ua_be8c534c34dce9d78e68186d0a801c87ad4be2388e5045e05d58a7d0	6.63	3.44	88.24	42.86	30.00	75.00	105	2944	14	3	7	1
20111128_news.zn.ua_faa9be4c282731ea3549317a571cbf83e5b94a70bd94faecdc4cdb57	13.16	7.62	48.25	50.00	50.00	50.00	165	2000	177	4	4	4
20111128_top.rbc.ru_5c0edc0481444061258af4069db91fe6003a388f102b526776f6a15c	14.76	8.00	95.68	82.35	87.50	77.78	399	4589	18	7	1	2
20120106_newsru.co.il_3ad15acc5ce87890828835c3d4d299f8d03e47e2636c4930e548cf66	1.12	0.60	9.14	50.00	75.00	37.50	16	2667	159	3	1	5
20111209_www.profinews.com.ua_a6e507d0bc2a2d16425421b2edf86681f9ef1a3093c01b710f703d6a	27.59	16.57	82.29	60.00	75.00	50.00	237	1193	51	3	1	3
20120106_www.baikal-daily.ru_4d03f94d8fd5cdf97dd80e1e3bd661f57e3eb3d955156e9a6c38a552	6.93	3.61	83.17	0.00	0.00	0.00	173	4614	35	0	1	7
20120117_www.argumenti.ru_24d2793e8210bef73d9c5552b74f8f93cd50f14cc6ccd7798c77ba79	4.20	2.16	76.47	13.33	11.11	16.67	91	4127	28	1	8	5
20120106_rus.ruvr.ru_7ed22df2ffb6952d9e74611b212b0071c335df7ac1bb8924bb0231aa	10.64	5.63	94.68	6.67	3.85	25.00	427	7151	24	1	25	3
20111209_www.ameno.ru_094fe89eb4e510c238ac128f8bdd6efcf4727fa49453270a76370628	0.99	0.58	3.23	33.33	100.00	20.00	6	1023	180	1	0	4
20111209_www.from-ua.com_a167986f72fb86473423c8b36255f5d2c4bbc2e78bb8717180731b1a	9.98	5.30	84.40	0.00	0.00	0.00	184	3286	34	0	0	6
20111128_dozor.kharkov.ua_f3b980e81e058464fd3126929bfb11abd46f286d6747d07f2140f490	10.29	5.50	79.42	42.11	44.44	40.00	193	3315	50	4	5	6
20111128_www.pravda.ru_ca2831b2776caab499f7d4089b80813eeedac9bc1e8920068c8e4972	12.67	6.86	81.91	0.00	0.00	0.00	249	3379	55	0	2	9
20120117_www.regnum.ru_59ff197a55c3661cb75f16317be8420473852acaf7daae63508dd08c	8.27	4.34	89.44	50.00	42.86	60.00	144	3176	17	3	4	2
20111209_life.comments.ua_8daa4acb445758626aaaf6d146d4fb695d304f97e2610870f79ac1da	4.41	2.26	89.29	44.44	40.00	50.00	100	4327	12	2	3	2
20120106_rus.ruvr.ru_954487f51fe0cdd6c9fa51a2e31e0c5739e5e3915cabb7ee2607b9bb	5.30	2.73	86.73	0.00	0.00	0.00	196	6974	30	0	26	5
20111128_medportal.ru_ed026c43e1ffdc60af3ea9f370ef5a6da7bcf25094cdb0a4fddccc57	15.48	8.50	87.05	37.50	24.00	85.71	195	2100	29	6	19	1
20120106_rus.ruvr.ru_6995e691805cbfe865135607127fce8532f135e00c585a04e88d00ca	9.62	5.10	83.22	0.00	0.00	0.00	382	7103	77	0	26	17
20120106_www.regnum.ru_38e9fe16ded493f7d74c9e8174c99dc3454ed5247c6997865ded658d	4.33	2.26	52.20	35.29	30.00	42.86	83	3590	76	3	7	4
20120106_rus.ruvr.ru_ea8a312da029ade02837e74a53649ccfab6b23a4c931d63e7076b3ed	4.27	2.19	82.98	0.00	0.00	0.00	156	6967	32	0	27	6
20111128_russian-bazaar.com_6a49ccdcd2b1593e0d20b3a4f11ea91901744aef45355eaeb25c3c07	14.05	7.63	88.70	40.00	27.27	75.00	157	1901	20	3	8	1
20120117_novostimira.com_89caeb1d83e485e88e05b68ada2bfaacce54e8e5cea0e90556c30761	12.26	6.58	90.91	22.22	15.38	40.00	140	1989	14	2	11	3
20120106_motor.ru_741ecb27c192865fc4990c8509dd63244c4a5f5dc62e30945922cfba	5.42	2.80	85.34	12.77	6.98	75.00	99	3440	17	3	40	1
20111128_gorodlip.ru_d8a37399572148f53db84da1e4beb795915a508b97023d958cfeb983	8.73	4.61	83.10	60.00	50.00	75.00	177	3665	36	6	6	2
20111128_www.048.ua_b6c6487ab616bfdc9d7069a13013f96cfaf0173fbe41985e68b9413f	4.61	2.37	84.24	20.00	16.67	25.00	139	5723	26	1	5	3
20120106_www.nr2.ru_413d33998faf4052b4d53db62cd3294a3910c8b24dbf0bea894652b7	4.82	2.48	83.93	9.23	4.92	75.00	94	3696	18	3	58	1
20120106_www.regnum.ru_7b4866bab218668c095f650b361d06e16eab7fe26dfd5b97caa7f17d	15.29	8.34	91.02	25.00	16.67	50.00	375	4119	37	2	10	2
20120117_life.comments.ua_0c05c8ad98404601c2e4e4ec899c77060381efef6e2b18d9583d4bce	6.12	3.17	89.31	20.00	25.00	16.67	142	4336	17	1	3	5
20120106_rus.ruvr.ru_9c8301660644efef49fbaa51cee88e5e99a1368e147ca5d978151887	5.40	2.79	80.63	0.00	0.00	0.00	204	7099	49	0	26	7
20120106_tiras.ru_348ef5af5f140200b7ba83bcdd26e30cf3060de1552e9571c4ff531d	7.52	4.02	56.81	0.00	0.00	0.00	121	2886	92	0	4	6
20120117_news.vdv-s.ru_2f8de7cf4d3452ac2db6f37d13200fec986021f3336a8a7b8931c191	16.29	8.95	90.61	83.33	100.00	71.43	164	1668	17	5	0	2
20111128_www.newsmsk.com_d87d5ce9dbefe4d4faec580153f2df6079fa69407804be77d78c7f1f	11.72	6.30	83.20	0.00	0.00	0.00	203	3017	41	0	4	7
20120117_news.bigmir.net_1f362ee6b4ce672737d86be6c69bb293fe8ee05513a7e572142402ce	3.51	1.79	78.29	36.36	66.67	25.00	119	6516	33	2	1	6
20120117_www.aif.ua_d7f2ac2cb9fa37bb13b15ed44d54e10918a3ab4f0029c619f296fe2b	4.90	2.52	92.31	10.00	5.45	60.00	144	5576	12	3	52	2
20120106_www.ria.ru_34361154a23f529006256a654692cc256ca859a19dc0f6f018a076f7	8.78	4.72	62.45	30.19	22.86	44.44	291	5870	175	8	27	10
20120106_rus.ruvr.ru_d60b58d8921206220b592de79852b10eb5c8a3a01cd90e91c5760107	4.97	2.56	87.08	0.00	0.00	0.00	182	6940	27	0	26	4
20120117_www.newsland.ru_9d8872900e435c2a95ec7866931810a6119460049a3a04b93c652d75	16.28	8.89	96.77	54.84	40.48	85.00	419	4296	14	17	25	3
20120106_rus.ruvr.ru_cbf5c80b8489db267e531a296f5cdddba82bc5d93ce48d2f69b9e3d6	8.83	4.65	87.89	0.00	0.00	0.00	334	6854	46	0	27	9
20111128_news.bcm.ru_51f1c8d6e09c4ed03027a7d14443c92eb9cb506bce82a6a9c45ccd04	23.72	13.63	91.33	0.00	0.00	0.00	316	2002	30	0	0	8
20120106_rus.ruvr.ru_a6dd099050e32e54018a737dc6ebd189a7516bb4de909eea014f2057	8.72	4.60	85.64	0.00	0.00	0.00	346	7182	58	0	26	12
20111128_www.interfax-russia.ru_d56227e509a79a573b9e30c4342652e1dff21dffef5ee6bc036d73fc	8.35	4.39	86.26	66.67	60.00	75.00	113	2463	18	3	2	1
20111128_veved.ru_e6b94e8edabcfb9236cf7032cab266b1b2078c644a54d1a02bf4db8b	28.62	17.09	87.82	0.00	0.00	0.00	447	2168	62	0	12	14
20111209_www.health-ua.org_80162b2dcb8fd58a6f9ba5efdfb917ff0989788db273617db83808dd	19.66	11.53	66.82	50.00	42.86	60.00	292	2241	145	6	8	4
20120117_www.rg.ru_425ebb7e3028b9d4ff8157a6ff47c62cc723822de0b5f40976d38471	14.42	7.79	96.09	92.31	100.00	85.71	221	2615	9	6	0	1
20111128_www.from-ua.com_ace40a3654c2a925138e46a10cf05a27ea5cf9fccbb7858ef6405b64	15.29	8.38	87.08	0.00	0.00	0.00	310	3388	46	0	0	9
20120106_polit.ru_6425ba354b23dad3aca264e5f0ae4c571faecafe5741e37da0064987	7.60	3.99	80.38	90.91	100.00	83.33	127	3057	31	5	0	1
20111128_www.pravda.ru_27bffe1b5efb7f55921254f786a83f2d2856be99f278bd9c8bf0896a	12.25	6.62	81.66	0.00	0.00	0.00	236	3327	53	0	2	8
20120106_rus.ruvr.ru_d0936b32f4dfcfd8d4933b5807394621f9a2c55096176a4e6f7dd4c9	3.57	1.82	84.97	6.67	3.85	25.00	130	7006	23	1	25	3
20111209_www.pravda.ru_708959c113d06281226c407dfdb5849683673dab9e9e7e0b4f6aab3b	13.70	7.45	85.64	0.00	0.00	0.00	316	3927	53	0	8	8
20111209_kurskweb.ru_89d2fbdb45d0d08892f5a2c4b69fab7487e22b6e9d97a41f7a8cbd5e	19.83	11.20	86.63	13.33	12.50	14.29	175	1388	27	1	7	6
20120117_www.ria.ru_1c44109cedff9b8a5e054dd489303bbc028febd6611050a4b315ae2d	8.09	4.23	94.30	25.53	15.79	66.67	248	5620	15	6	32	3
20120106_www.objectiv.tv_1876c342c825d0d55a82f91bb831095b8bd91b8e4260191a188245cb	9.41	4.97	87.98	27.91	16.67	85.71	205	3919	28	6	30	1
20111209_medportal.ru_0468ef9dd22197e37bbfa27d019c37f591209f25e553699e379a191c	15.33	8.40	87.50	27.03	16.67	71.43	189	2060	27	5	25	2
20120106_fedpress.ru_f481b7b1343b76e5ec11312aab609cb5e9a2878435f70f86fe7b7bda	3.20	1.63	79.81	0.00	0.00	0.00	170	10243	43	0	13	6
20111128_news.bcm.ru_f1419d22979d6c691f2531742718e2144783b692018049d5f54a0f9c	23.11	13.23	91.54	0.00	0.00	0.00	303	1988	28	0	0	8
20120117_www.ukrinform.ua_a895bfeea3493522cbfcc0d265d9e92dbffc4488ec57be734a973a18	7.86	4.10	94.08	16.13	8.93	83.33	143	3345	9	5	51	1
20111209_www.regnum.ru_799bdf6955e6b3414bcf437052ee6b7edc25d61bb152b8abaa49fb4e	7.92	4.18	77.29	36.36	25.00	66.67	160	3671	47	2	6	1
